"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","28","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","29","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"passed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","28","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"passed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","25","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","29","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found Copy",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","28","All Endponts for QA","Farmer","Claims","","","Update Claims",""
"failed","Mon Jul 28 21:09:33 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","30","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","28","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - no YemertID",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","29","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","28","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","29","All Endponts for QA","Farmer","Claims","","","Get Claims",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","27","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","31","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","29","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Mon Jul 28 21:09:33 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","32","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","30","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","28","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"failed","Mon Jul 28 21:09:33 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","34","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Mon Jul 28 21:09:32 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","204","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","30","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","31","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","32","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","31","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","31","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","30","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"passed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","27","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","28","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"passed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","24","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","31","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Mon Jul 28 21:09:33 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","36","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","28","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found",""
"failed","Mon Jul 28 21:09:33 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","32","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","30","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - invalid YemertID",""
"passed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","24","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","30","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Mon Jul 28 21:09:33 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","29","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","31","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","28","All Endponts for QA","Secure","Claim","","","Create Claim - no Type",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"passed","Mon Jul 28 21:09:33 GMT 2025","Mon Jul 28 21:09:33 GMT 2025","33","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","29","All Endponts for QA","Secure","Claim","","","Create Claim - FarmerId does not exist",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","32","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Mon Jul 28 21:09:35 GMT 2025","Mon Jul 28 21:09:35 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"failed","Mon Jul 28 21:09:34 GMT 2025","Mon Jul 28 21:09:34 GMT 2025","28","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
