"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 29 23:11:32 GMT 2025","Tue Jul 29 23:11:32 GMT 2025","227","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Tue Jul 29 23:11:35 GMT 2025","Tue Jul 29 23:11:36 GMT 2025","570","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"failed","Tue Jul 29 23:11:37 GMT 2025","Tue Jul 29 23:11:38 GMT 2025","560","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"failed","Tue Jul 29 23:11:30 GMT 2025","Tue Jul 29 23:11:30 GMT 2025","41","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - Successful",""
"passed","Tue Jul 29 23:11:31 GMT 2025","Tue Jul 29 23:11:32 GMT 2025","490","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"passed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","39","All Endponts for QA","Secure","Market","","","Create  Market - price per kg",""
"passed","Tue Jul 29 23:11:28 GMT 2025","Tue Jul 29 23:11:28 GMT 2025","37","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Tue Jul 29 23:11:31 GMT 2025","Tue Jul 29 23:11:31 GMT 2025","44","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","214","All Endponts for QA","Secure","Market","","","Create  Market",""
"passed","Tue Jul 29 23:11:31 GMT 2025","Tue Jul 29 23:11:31 GMT 2025","43","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Tue Jul 29 23:11:38 GMT 2025","Tue Jul 29 23:11:38 GMT 2025","305","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"failed","Tue Jul 29 23:11:38 GMT 2025","Tue Jul 29 23:11:38 GMT 2025","131","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"passed","Tue Jul 29 23:11:42 GMT 2025","Tue Jul 29 23:11:42 GMT 2025","397","All Endponts for QA","Secure","Market","","","Get Market - All",""
"passed","Tue Jul 29 23:11:32 GMT 2025","Tue Jul 29 23:11:32 GMT 2025","130","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"passed","Tue Jul 29 23:11:29 GMT 2025","Tue Jul 29 23:11:29 GMT 2025","46","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"passed","Tue Jul 29 23:11:29 GMT 2025","Tue Jul 29 23:11:29 GMT 2025","195","All Endponts for QA","Admin","Authentication","","","Admin Login - Successful",""
"failed","Tue Jul 29 23:11:41 GMT 2025","Tue Jul 29 23:11:41 GMT 2025","41","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - no YemertID",""
"failed","Tue Jul 29 23:11:34 GMT 2025","Tue Jul 29 23:11:34 GMT 2025","136","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"passed","Tue Jul 29 23:11:41 GMT 2025","Tue Jul 29 23:11:42 GMT 2025","727","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"passed","Tue Jul 29 23:11:30 GMT 2025","Tue Jul 29 23:11:30 GMT 2025","32","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Tue Jul 29 23:11:31 GMT 2025","Tue Jul 29 23:11:31 GMT 2025","60","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"passed","Tue Jul 29 23:11:34 GMT 2025","Tue Jul 29 23:11:35 GMT 2025","881","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"failed","Tue Jul 29 23:11:31 GMT 2025","Tue Jul 29 23:11:31 GMT 2025","46","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"passed","Tue Jul 29 23:11:44 GMT 2025","Tue Jul 29 23:11:45 GMT 2025","1512","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - successful",""
"passed","Tue Jul 29 23:11:29 GMT 2025","Tue Jul 29 23:11:30 GMT 2025","943","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"passed","Tue Jul 29 23:11:29 GMT 2025","Tue Jul 29 23:11:29 GMT 2025","45","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"failed","Tue Jul 29 23:11:35 GMT 2025","Tue Jul 29 23:11:35 GMT 2025","51","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"passed","Tue Jul 29 23:11:33 GMT 2025","Tue Jul 29 23:11:33 GMT 2025","393","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"passed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","40","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no Market ID",""
"failed","Tue Jul 29 23:11:42 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","125","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer does not exist",""
"failed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","132","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - not existing",""
"failed","Tue Jul 29 23:11:38 GMT 2025","Tue Jul 29 23:11:38 GMT 2025","45","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"failed","Tue Jul 29 23:11:38 GMT 2025","Tue Jul 29 23:11:38 GMT 2025","45","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"passed","Tue Jul 29 23:11:31 GMT 2025","Tue Jul 29 23:11:31 GMT 2025","34","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"failed","Tue Jul 29 23:11:35 GMT 2025","Tue Jul 29 23:11:35 GMT 2025","137","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"passed","Tue Jul 29 23:11:39 GMT 2025","Tue Jul 29 23:11:40 GMT 2025","386","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer - successful",""
"passed","Tue Jul 29 23:11:30 GMT 2025","Tue Jul 29 23:11:30 GMT 2025","46","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no email or Admin ID",""
"passed","Tue Jul 29 23:11:29 GMT 2025","Tue Jul 29 23:11:29 GMT 2025","35","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"passed","Tue Jul 29 23:11:32 GMT 2025","Tue Jul 29 23:11:32 GMT 2025","228","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"passed","Tue Jul 29 23:11:30 GMT 2025","Tue Jul 29 23:11:30 GMT 2025","37","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - no authentication",""
"passed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","41","All Endponts for QA","Secure","Market","","","Create  Market - no FarmerID",""
"failed","Tue Jul 29 23:11:35 GMT 2025","Tue Jul 29 23:11:35 GMT 2025","50","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"passed","Tue Jul 29 23:11:28 GMT 2025","Tue Jul 29 23:11:28 GMT 2025","127","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"passed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","40","All Endponts for QA","Secure","Market","","","Create  Market - postNow not present",""
"failed","Tue Jul 29 23:11:40 GMT 2025","Tue Jul 29 23:11:40 GMT 2025","126","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"passed","Tue Jul 29 23:11:40 GMT 2025","Tue Jul 29 23:11:41 GMT 2025","42","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Tue Jul 29 23:11:42 GMT 2025","Tue Jul 29 23:11:42 GMT 2025","468","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - successful",""
"failed","Tue Jul 29 23:11:35 GMT 2025","Tue Jul 29 23:11:35 GMT 2025","603","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","42","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - no farmerID",""
"failed","Tue Jul 29 23:11:38 GMT 2025","Tue Jul 29 23:11:38 GMT 2025","41","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - invalid YemertID",""
"passed","Tue Jul 29 23:11:28 GMT 2025","Tue Jul 29 23:11:28 GMT 2025","41","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Tue Jul 29 23:11:37 GMT 2025","Tue Jul 29 23:11:37 GMT 2025","563","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"failed","Tue Jul 29 23:11:39 GMT 2025","Tue Jul 29 23:11:39 GMT 2025","36","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Tue Jul 29 23:11:32 GMT 2025","Tue Jul 29 23:11:32 GMT 2025","131","All Endponts for QA","Farmer","Claims","","","Update Claims_blocked",""
"passed","Tue Jul 29 23:11:28 GMT 2025","Tue Jul 29 23:11:28 GMT 2025","205","All Endponts for QA","Admin","A_Login User Types","","","VIEWER - Admin Login",""
"failed","Tue Jul 29 23:11:41 GMT 2025","Tue Jul 29 23:11:41 GMT 2025","129","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found",""
"passed","Tue Jul 29 23:11:28 GMT 2025","Tue Jul 29 23:11:29 GMT 2025","38","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"passed","Tue Jul 29 23:11:40 GMT 2025","Tue Jul 29 23:11:40 GMT 2025","747","All Endponts for QA","Secure","Claim","","","Create  Claim - successful",""
"failed","Tue Jul 29 23:11:41 GMT 2025","Tue Jul 29 23:11:41 GMT 2025","44","All Endponts for QA","Secure","Claim","","","Create Claim - FarmerId does not exist",""
"passed","Tue Jul 29 23:11:27 GMT 2025","Tue Jul 29 23:11:28 GMT 2025","1030","All Endponts for QA","Admin","A_Login User Types","","","SUPER_ADMIN - Admin Login",""
"passed","Tue Jul 29 23:11:31 GMT 2025","Tue Jul 29 23:11:31 GMT 2025","215","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"passed","Tue Jul 29 23:11:43 GMT 2025","Tue Jul 29 23:11:43 GMT 2025","308","All Endponts for QA","Secure","Market","","","Create  Market - successful",""
"failed","Tue Jul 29 23:11:39 GMT 2025","Tue Jul 29 23:11:39 GMT 2025","132","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"passed","Tue Jul 29 23:11:28 GMT 2025","Tue Jul 29 23:11:28 GMT 2025","206","All Endponts for QA","Admin","A_Login User Types","","","ADMIN - Admin Login",""
"passed","Tue Jul 29 23:11:29 GMT 2025","Tue Jul 29 23:11:29 GMT 2025","36","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"passed","Tue Jul 29 23:11:30 GMT 2025","Tue Jul 29 23:11:31 GMT 2025","214","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
