"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 29 23:24:53 GMT 2025","Tue Jul 29 23:24:53 GMT 2025","110","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Tue Jul 29 23:25:13 GMT 2025","Tue Jul 29 23:25:13 GMT 2025","274","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer does not exist",""
"failed","Tue Jul 29 23:25:04 GMT 2025","Tue Jul 29 23:25:05 GMT 2025","652","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"passed","Tue Jul 29 23:24:56 GMT 2025","Tue Jul 29 23:24:56 GMT 2025","141","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no email or Admin ID",""
"failed","Tue Jul 29 23:25:08 GMT 2025","Tue Jul 29 23:25:08 GMT 2025","221","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Tue Jul 29 23:25:08 GMT 2025","Tue Jul 29 23:25:08 GMT 2025","114","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"passed","Tue Jul 29 23:24:53 GMT 2025","Tue Jul 29 23:24:53 GMT 2025","264","All Endponts for QA","Admin","Authentication","","","Admin Login - Successful",""
"failed","Tue Jul 29 23:25:02 GMT 2025","Tue Jul 29 23:25:02 GMT 2025","238","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"passed","Tue Jul 29 23:25:08 GMT 2025","Tue Jul 29 23:25:09 GMT 2025","209","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"passed","Tue Jul 29 23:25:10 GMT 2025","Tue Jul 29 23:25:11 GMT 2025","798","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"passed","Tue Jul 29 23:24:55 GMT 2025","Tue Jul 29 23:24:55 GMT 2025","106","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - no authentication",""
"passed","Tue Jul 29 23:24:52 GMT 2025","Tue Jul 29 23:24:52 GMT 2025","266","All Endponts for QA","Admin","A_Login User Types","","","VIEWER - Admin Login",""
"passed","Tue Jul 29 23:24:57 GMT 2025","Tue Jul 29 23:24:57 GMT 2025","143","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Tue Jul 29 23:24:57 GMT 2025","Tue Jul 29 23:24:57 GMT 2025","157","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Tue Jul 29 23:25:13 GMT 2025","Tue Jul 29 23:25:13 GMT 2025","108","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - no farmerID",""
"failed","Tue Jul 29 23:25:06 GMT 2025","Tue Jul 29 23:25:06 GMT 2025","120","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"failed","Tue Jul 29 23:25:02 GMT 2025","Tue Jul 29 23:25:02 GMT 2025","137","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"passed","Tue Jul 29 23:24:53 GMT 2025","Tue Jul 29 23:24:54 GMT 2025","117","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"passed","Tue Jul 29 23:24:54 GMT 2025","Tue Jul 29 23:24:54 GMT 2025","117","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"passed","Tue Jul 29 23:24:57 GMT 2025","Tue Jul 29 23:24:58 GMT 2025","574","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"passed","Tue Jul 29 23:24:59 GMT 2025","Tue Jul 29 23:24:59 GMT 2025","375","All Endponts for QA","USSD","","","","Handle Session Requests_not tested",""
"failed","Tue Jul 29 23:25:14 GMT 2025","Tue Jul 29 23:25:15 GMT 2025","111","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no crop name",""
"failed","Tue Jul 29 23:25:14 GMT 2025","Tue Jul 29 23:25:14 GMT 2025","199","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - not existing",""
"passed","Tue Jul 29 23:24:51 GMT 2025","Tue Jul 29 23:24:52 GMT 2025","691","All Endponts for QA","Admin","A_Login User Types","","","SUPER_ADMIN - Admin Login",""
"passed","Tue Jul 29 23:24:58 GMT 2025","Tue Jul 29 23:24:58 GMT 2025","298","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Tue Jul 29 23:25:06 GMT 2025","Tue Jul 29 23:25:06 GMT 2025","213","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"failed","Tue Jul 29 23:24:59 GMT 2025","Tue Jul 29 23:24:59 GMT 2025","124","All Endponts for QA","Farmer","Claims","","","Get Claims_needs_review",""
"passed","Tue Jul 29 23:24:53 GMT 2025","Tue Jul 29 23:24:53 GMT 2025","108","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Tue Jul 29 23:25:10 GMT 2025","Tue Jul 29 23:25:10 GMT 2025","200","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found",""
