"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","131","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - not existing",""
"passed","Thu Jul 31 22:34:36 GMT 2025","Thu Jul 31 22:34:36 GMT 2025","38","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"passed","Thu Jul 31 22:34:35 GMT 2025","Thu Jul 31 22:34:36 GMT 2025","38","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","38","All Endponts for QA","Secure","Market","","","Create  Market - No crops",""
"passed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","39","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no Market ID",""
"passed","Thu Jul 31 22:34:36 GMT 2025","Thu Jul 31 22:34:36 GMT 2025","50","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"passed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","40","All Endponts for QA","Secure","Market","","","Create  Market - no FarmerID",""
"failed","Thu Jul 31 22:34:45 GMT 2025","Thu Jul 31 22:34:45 GMT 2025","559","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"passed","Thu Jul 31 22:34:51 GMT 2025","Thu Jul 31 22:34:52 GMT 2025","386","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Thu Jul 31 22:34:47 GMT 2025","Thu Jul 31 22:34:47 GMT 2025","132","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"failed","Thu Jul 31 22:34:42 GMT 2025","Thu Jul 31 22:34:42 GMT 2025","40","All Endponts for QA","Farmer","Claims","","","Get Claims_needs_review",""
"failed","Thu Jul 31 22:34:46 GMT 2025","Thu Jul 31 22:34:47 GMT 2025","568","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"passed","Thu Jul 31 22:34:42 GMT 2025","Thu Jul 31 22:34:43 GMT 2025","482","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"passed","Thu Jul 31 22:34:36 GMT 2025","Thu Jul 31 22:34:36 GMT 2025","46","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"passed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","39","All Endponts for QA","Secure","Market","","","Create  Market - price per kg",""
"passed","Thu Jul 31 22:34:41 GMT 2025","Thu Jul 31 22:34:41 GMT 2025","128","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"passed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","309","All Endponts for QA","Secure","Market","","","Create  Market - successful",""
"failed","Thu Jul 31 22:34:52 GMT 2025","Thu Jul 31 22:34:52 GMT 2025","559","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - successful",""
"passed","Thu Jul 31 22:34:35 GMT 2025","Thu Jul 31 22:34:35 GMT 2025","43","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"passed","Thu Jul 31 22:34:36 GMT 2025","Thu Jul 31 22:34:37 GMT 2025","895","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Thu Jul 31 22:34:43 GMT 2025","Thu Jul 31 22:34:43 GMT 2025","130","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Thu Jul 31 22:34:47 GMT 2025","Thu Jul 31 22:34:47 GMT 2025","343","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"failed","Thu Jul 31 22:34:52 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","39","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - invalid Yemert ID",""
"failed","Thu Jul 31 22:34:46 GMT 2025","Thu Jul 31 22:34:46 GMT 2025","561","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"passed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:54 GMT 2025","932","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - successful",""
"passed","Thu Jul 31 22:34:49 GMT 2025","Thu Jul 31 22:34:49 GMT 2025","386","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer - successful",""
"passed","Thu Jul 31 22:34:35 GMT 2025","Thu Jul 31 22:34:35 GMT 2025","214","All Endponts for QA","Admin","A_Login User Types","","","ADMIN - Admin Login",""
"failed","Thu Jul 31 22:34:41 GMT 2025","Thu Jul 31 22:34:41 GMT 2025","217","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"passed","Thu Jul 31 22:34:35 GMT 2025","Thu Jul 31 22:34:35 GMT 2025","133","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"passed","Thu Jul 31 22:34:37 GMT 2025","Thu Jul 31 22:34:38 GMT 2025","323","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"failed","Thu Jul 31 22:34:50 GMT 2025","Thu Jul 31 22:34:50 GMT 2025","52","All Endponts for QA","Secure","Claim","","","Create Claim - FarmerId does not exist",""
"passed","Thu Jul 31 22:34:50 GMT 2025","Thu Jul 31 22:34:51 GMT 2025","927","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"failed","Thu Jul 31 22:34:40 GMT 2025","Thu Jul 31 22:34:40 GMT 2025","47","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"passed","Thu Jul 31 22:34:47 GMT 2025","Thu Jul 31 22:34:48 GMT 2025","739","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Thu Jul 31 22:34:47 GMT 2025","Thu Jul 31 22:34:47 GMT 2025","42","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Thu Jul 31 22:34:48 GMT 2025","Thu Jul 31 22:34:48 GMT 2025","150","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"passed","Thu Jul 31 22:34:45 GMT 2025","Thu Jul 31 22:34:46 GMT 2025","556","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"passed","Thu Jul 31 22:34:36 GMT 2025","Thu Jul 31 22:34:36 GMT 2025","227","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"passed","Thu Jul 31 22:34:42 GMT 2025","Thu Jul 31 22:34:42 GMT 2025","215","All Endponts for QA","USSD","","","","Handle Session Requests_not tested",""
"passed","Thu Jul 31 22:34:37 GMT 2025","Thu Jul 31 22:34:37 GMT 2025","36","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"passed","Thu Jul 31 22:34:38 GMT 2025","Thu Jul 31 22:34:38 GMT 2025","228","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"passed","Thu Jul 31 22:34:36 GMT 2025","Thu Jul 31 22:34:36 GMT 2025","37","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"passed","Thu Jul 31 22:34:50 GMT 2025","Thu Jul 31 22:34:50 GMT 2025","44","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"passed","Thu Jul 31 22:34:48 GMT 2025","Thu Jul 31 22:34:49 GMT 2025","393","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"passed","Thu Jul 31 22:34:40 GMT 2025","Thu Jul 31 22:34:41 GMT 2025","564","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"passed","Thu Jul 31 22:34:50 GMT 2025","Thu Jul 31 22:34:50 GMT 2025","49","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - no YemertID",""
"passed","Thu Jul 31 22:34:53 GMT 2025","Thu Jul 31 22:34:53 GMT 2025","38","All Endponts for QA","Secure","Market","","","Create  Market - postNow not present",""
"failed","Thu Jul 31 22:34:37 GMT 2025","Thu Jul 31 22:34:37 GMT 2025","41","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"passed","Thu Jul 31 22:34:35 GMT 2025","Thu Jul 31 22:34:35 GMT 2025","203","All Endponts for QA","Admin","A_Login User Types","","","VIEWER - Admin Login",""
"failed","Thu Jul 31 22:34:50 GMT 2025","Thu Jul 31 22:34:50 GMT 2025","46","All Endponts for QA","Secure","Claim","","","Create Claim - no Type",""
