"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","55","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","57","All Endponts for QA","Farmer","Claims","","","Delete all claims",""
"failed","Mon Jul 28 20:59:53 GMT 2025","Mon Jul 28 20:59:53 GMT 2025","62","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"failed","Mon Jul 28 20:59:56 GMT 2025","Mon Jul 28 20:59:56 GMT 2025","57","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"failed","Mon Jul 28 20:59:56 GMT 2025","Mon Jul 28 20:59:56 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","56","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"passed","Mon Jul 28 20:59:56 GMT 2025","Mon Jul 28 20:59:56 GMT 2025","50","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer Copy",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","56","All Endponts for QA","Farmer","Claims","","","Delete all claims for a farmer",""
"passed","Mon Jul 28 20:59:52 GMT 2025","Mon Jul 28 20:59:53 GMT 2025","228","All Endponts for QA","Admin","Authentication","","","Admin Login - Successful",""
"failed","Mon Jul 28 20:59:53 GMT 2025","Mon Jul 28 20:59:53 GMT 2025","62","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"passed","Mon Jul 28 20:59:56 GMT 2025","Mon Jul 28 20:59:56 GMT 2025","50","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Mon Jul 28 20:59:53 GMT 2025","Mon Jul 28 20:59:53 GMT 2025","59","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","58","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Mon Jul 28 20:59:55 GMT 2025","Mon Jul 28 20:59:55 GMT 2025","56","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Mon Jul 28 20:59:52 GMT 2025","Mon Jul 28 20:59:52 GMT 2025","231","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"passed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","139","All Endponts for QA","USSD","","","","Handle Session Requests",""
"failed","Mon Jul 28 20:59:53 GMT 2025","Mon Jul 28 20:59:53 GMT 2025","58","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"passed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","52","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"passed","Mon Jul 28 20:59:53 GMT 2025","Mon Jul 28 20:59:53 GMT 2025","57","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","58","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"failed","Mon Jul 28 20:59:55 GMT 2025","Mon Jul 28 20:59:55 GMT 2025","58","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 20:59:55 GMT 2025","Mon Jul 28 20:59:55 GMT 2025","60","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","59","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"failed","Mon Jul 28 20:59:56 GMT 2025","Mon Jul 28 20:59:56 GMT 2025","61","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"failed","Mon Jul 28 20:59:52 GMT 2025","Mon Jul 28 20:59:52 GMT 2025","62","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Mon Jul 28 20:59:55 GMT 2025","Mon Jul 28 20:59:55 GMT 2025","57","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"passed","Mon Jul 28 20:59:52 GMT 2025","Mon Jul 28 20:59:52 GMT 2025","61","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","55","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"failed","Mon Jul 28 20:59:56 GMT 2025","Mon Jul 28 20:59:56 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Mon Jul 28 20:59:55 GMT 2025","Mon Jul 28 20:59:55 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Mon Jul 28 20:59:53 GMT 2025","Mon Jul 28 20:59:53 GMT 2025","56","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"failed","Mon Jul 28 20:59:56 GMT 2025","Mon Jul 28 20:59:56 GMT 2025","76","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - no YemertID",""
"failed","Mon Jul 28 20:59:54 GMT 2025","Mon Jul 28 20:59:54 GMT 2025","56","All Endponts for QA","Farmer","Claims","","","Get Claims",""
