"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 19:02:32 GMT 2025","Mon Jul 28 19:02:32 GMT 2025","44","All Endponts for QA","Insurance - new","","","","Create a single insurance record",""
"failed","Mon Jul 28 19:02:29 GMT 2025","Mon Jul 28 19:02:29 GMT 2025","45","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"failed","Mon Jul 28 19:02:32 GMT 2025","Mon Jul 28 19:02:32 GMT 2025","44","All Endponts for QA","Insurance - new","","","","Update a single insurance record",""
"failed","Mon Jul 28 19:02:30 GMT 2025","Mon Jul 28 19:02:30 GMT 2025","45","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"passed","Mon Jul 28 19:02:29 GMT 2025","Mon Jul 28 19:02:29 GMT 2025","43","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"failed","Mon Jul 28 19:02:32 GMT 2025","Mon Jul 28 19:02:32 GMT 2025","47","All Endponts for QA","Insurance - new","","","","Update Claims Copy",""
"failed","Mon Jul 28 19:02:31 GMT 2025","Mon Jul 28 19:02:31 GMT 2025","43","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"passed","Mon Jul 28 19:02:30 GMT 2025","Mon Jul 28 19:02:30 GMT 2025","42","All Endponts for QA","Farmer","Delete Farmers","","","Delete farmer",""
"failed","Mon Jul 28 19:02:29 GMT 2025","Mon Jul 28 19:02:29 GMT 2025","44","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 19:02:31 GMT 2025","Mon Jul 28 19:02:31 GMT 2025","47","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"passed","Mon Jul 28 19:02:31 GMT 2025","Mon Jul 28 19:02:31 GMT 2025","40","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer",""
"failed","Mon Jul 28 19:02:29 GMT 2025","Mon Jul 28 19:02:29 GMT 2025","51","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Mon Jul 28 19:02:32 GMT 2025","Mon Jul 28 19:02:32 GMT 2025","44","All Endponts for QA","Insurance - new","","","","Get Insurance information",""
"passed","Mon Jul 28 19:02:32 GMT 2025","Mon Jul 28 19:02:32 GMT 2025","40","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer Copy",""
"failed","Mon Jul 28 19:02:31 GMT 2025","Mon Jul 28 19:02:31 GMT 2025","45","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"failed","Mon Jul 28 19:02:30 GMT 2025","Mon Jul 28 19:02:30 GMT 2025","44","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 19:02:31 GMT 2025","Mon Jul 28 19:02:31 GMT 2025","46","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Mon Jul 28 19:02:28 GMT 2025","Mon Jul 28 19:02:28 GMT 2025","201","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"failed","Mon Jul 28 19:02:30 GMT 2025","Mon Jul 28 19:02:30 GMT 2025","44","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
