"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 20:10:20 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","103","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Mon Jul 28 20:10:20 GMT 2025","Mon Jul 28 20:10:20 GMT 2025","98","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"failed","Mon Jul 28 20:10:16 GMT 2025","Mon Jul 28 20:10:16 GMT 2025","106","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"passed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","94","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"failed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","102","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"passed","Mon Jul 28 20:10:15 GMT 2025","Mon Jul 28 20:10:16 GMT 2025","272","All Endponts for QA","Admin","Authentication","","","Admin Login - Successful",""
"failed","Mon Jul 28 20:10:15 GMT 2025","Mon Jul 28 20:10:15 GMT 2025","195","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"passed","Mon Jul 28 20:10:22 GMT 2025","Mon Jul 28 20:10:22 GMT 2025","95","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer Copy",""
"passed","Mon Jul 28 20:10:17 GMT 2025","Mon Jul 28 20:10:17 GMT 2025","94","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"passed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","95","All Endponts for QA","Secure","Claim","","","Create  Claim - successful",""
"failed","Mon Jul 28 20:10:20 GMT 2025","Mon Jul 28 20:10:20 GMT 2025","100","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"failed","Mon Jul 28 20:10:20 GMT 2025","Mon Jul 28 20:10:20 GMT 2025","102","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Mon Jul 28 20:10:16 GMT 2025","Mon Jul 28 20:10:16 GMT 2025","102","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"failed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:20 GMT 2025","99","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"failed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","101","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 20:10:16 GMT 2025","Mon Jul 28 20:10:16 GMT 2025","100","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"passed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","93","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Mon Jul 28 20:10:14 GMT 2025","Mon Jul 28 20:10:14 GMT 2025","278","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"failed","Mon Jul 28 20:10:15 GMT 2025","Mon Jul 28 20:10:15 GMT 2025","106","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Mon Jul 28 20:10:18 GMT 2025","Mon Jul 28 20:10:18 GMT 2025","96","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 20:10:16 GMT 2025","Mon Jul 28 20:10:17 GMT 2025","100","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"passed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:22 GMT 2025","94","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer",""
"failed","Mon Jul 28 20:10:18 GMT 2025","Mon Jul 28 20:10:18 GMT 2025","97","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"passed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","94","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer Copy",""
"failed","Mon Jul 28 20:10:18 GMT 2025","Mon Jul 28 20:10:18 GMT 2025","98","All Endponts for QA","Farmer","Claims","","","Delete all claims for a farmer",""
"failed","Mon Jul 28 20:10:16 GMT 2025","Mon Jul 28 20:10:16 GMT 2025","101","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","97","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Mon Jul 28 20:10:15 GMT 2025","Mon Jul 28 20:10:15 GMT 2025","103","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"failed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","98","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"passed","Mon Jul 28 20:10:15 GMT 2025","Mon Jul 28 20:10:15 GMT 2025","106","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","97","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","99","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"failed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","100","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Mon Jul 28 20:10:20 GMT 2025","Mon Jul 28 20:10:20 GMT 2025","100","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"passed","Mon Jul 28 20:10:22 GMT 2025","Mon Jul 28 20:10:22 GMT 2025","94","All Endponts for QA","Secure","Market","","","Create  Market",""
"failed","Mon Jul 28 20:10:20 GMT 2025","Mon Jul 28 20:10:20 GMT 2025","99","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Mon Jul 28 20:10:19 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","100","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"passed","Mon Jul 28 20:10:15 GMT 2025","Mon Jul 28 20:10:15 GMT 2025","102","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Mon Jul 28 20:10:20 GMT 2025","Mon Jul 28 20:10:20 GMT 2025","97","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"passed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","95","All Endponts for QA","Secure","Claim","","","Create Claim - no Type",""
"passed","Mon Jul 28 20:10:18 GMT 2025","Mon Jul 28 20:10:19 GMT 2025","309","All Endponts for QA","USSD","","","","Handle Session Requests",""
"failed","Mon Jul 28 20:10:16 GMT 2025","Mon Jul 28 20:10:16 GMT 2025","103","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"failed","Mon Jul 28 20:10:16 GMT 2025","Mon Jul 28 20:10:16 GMT 2025","99","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Mon Jul 28 20:10:15 GMT 2025","Mon Jul 28 20:10:15 GMT 2025","104","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Mon Jul 28 20:10:17 GMT 2025","Mon Jul 28 20:10:18 GMT 2025","101","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"failed","Mon Jul 28 20:10:21 GMT 2025","Mon Jul 28 20:10:21 GMT 2025","101","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"failed","Mon Jul 28 20:10:18 GMT 2025","Mon Jul 28 20:10:18 GMT 2025","99","All Endponts for QA","Farmer","Claims","","","Get Claims",""
"failed","Mon Jul 28 20:10:17 GMT 2025","Mon Jul 28 20:10:17 GMT 2025","99","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
