"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","29","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","27","All Endponts for QA","Farmer","Claims","","","Get Claims_needs_review",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","29","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","27","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer does not exist",""
"failed","Tue Jul 29 20:06:10 GMT 2025","Tue Jul 29 20:06:11 GMT 2025","549","All Endponts for QA","Admin","Login User Types","","","SUPER_ADMIN - Admin Login",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","27","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer - successful",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","30","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","31","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","29","All Endponts for QA","Secure","Market","","","Create  Market - postNow not present",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","27","All Endponts for QA","Secure","Market","","","Create  Market - successful",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","27","All Endponts for QA","Secure","Claim","","","Create  Claim - successful",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","27","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"passed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","35","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","29","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","28","All Endponts for QA","Secure","Market","","","Create  Market - price per kg",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","30","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","42","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","27","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","27","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"passed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","23","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","26","All Endponts for QA","Secure","Market","","","Create  Market - No crops",""
"passed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","33","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"passed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","34","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","26","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","26","All Endponts for QA","Secure","Claim","","","Create Claim - FarmerId does not exist",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","26","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","28","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","31","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Tue Jul 29 20:06:13 GMT 2025","Tue Jul 29 20:06:13 GMT 2025","26","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"failed","Tue Jul 29 20:06:12 GMT 2025","Tue Jul 29 20:06:12 GMT 2025","28","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"failed","Tue Jul 29 20:06:14 GMT 2025","Tue Jul 29 20:06:14 GMT 2025","28","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
